#,pxzqmc,sxzqmc,date,sfyd_zs,sfyd_mj,gkczyd_zs,gkczyd_mj,zzyd_zs,zzyd_mj,ggglyggfwyd_zs,ggglyggfwyd_mj,tsyd_zs,tsyd_mj,jtysyd_zs,jtysyd_mj,syjslssyd_zs,syjslssyd_mj,qttd_zs,qttd_mj
174,安徽省,合肥市,2015-06-01,9,34.5900,30,63.8700,9,56.9200,7,21.1600,0,0.0000,5,45.4700,2,9.6100,0,0.0000
175,安徽省,合肥市,2015-07-01,6,6.4600,20,130.8800,3,30.7600,14,24.3500,0,0.0000,2,3.1200,0,0.0000,0,0.0000
176,安徽省,合肥市,2015-08-01,9,49.0300,72,133.6700,9,35.8300,7,15.7000,1,0.8000,5,17.8800,1,9.6500,0,0.0000
177,安徽省,合肥市,2015-09-01,3,14.4200,19,170.1000,20,132.8800,15,36.7500,3,3.3400,12,154.7700,4,34.6200,0,0.0000
178,安徽省,合肥市,2015-10-01,2,7.0400,10,34.4000,17,105.9400,7,141.3500,0,0.0000,13,176.7000,1,49.1800,0,0.0000
179,安徽省,合肥市,2015-11-01,16,59.7000,66,203.3700,19,103.5500,24,86.0600,0,0.0000,19,124.5500,1,3.4200,0,0.0000
180,安徽省,合肥市,2015-12-01,15,78.5400,42,173.7900,67,291.3400,78,198.8000,4,29.6300,51,467.8400,3,9.7500,0,0.0000
181,安徽省,合肥市,2016-01-01,2,0.6400,53,96.8100,4,13.0700,9,22.8000,1,0.4700,14,29.2100,0,0.0000,0,0.0000
182,安徽省,合肥市,2016-02-01,6,64.6000,22,72.3600,1,4.3500,6,35.8300,0,0.0000,5,57.8100,0,0.0000,0,0.0000
183,安徽省,合肥市,2016-03-01,0,0.0000,4,6.0300,11,45.3700,51,252.7900,1,2.8100,54,203.1500,1,3.5900,0,0.0000
184,安徽省,合肥市,2016-04-01,7,6.0300,50,160.2600,18,76.7600,20,54.7700,2,2.7400,13,83.6300,0,0.0000,0,0.0000
185,安徽省,合肥市,2016-05-01,4,19.4000,8,22.5700,19,93.2600,4,15.8200,1,0.6700,15,181.4600,2,12.4700,0,0.0000
186,安徽省,合肥市,2016-06-01,6,16.9700,21,78.8900,21,73.0700,14,40.3400,0,0.0000,28,209.1600,0,0.0000,0,0.0000
187,安徽省,合肥市,2016-07-01,5,11.5400,32,73.0600,19,37.9000,21,41.6400,2,15.2100,34,163.8800,0,0.0000,0,0.0000
188,安徽省,合肥市,2016-08-01,6,11.3100,22,60.8000,24,95.0500,12,34.3400,1,3.6300,20,155.8000,0,0.0000,0,0.0000
189,安徽省,合肥市,2016-09-01,0,0.0000,9,32.2100,15,64.6200,14,53.4700,1,5.4000,38,535.5100,0,0.0000,0,0.0000
190,安徽省,合肥市,2016-10-01,13,54.9300,17,147.1200,16,85.6700,22,46.0700,1,1.2900,24,89.9200,0,0.0000,0,0.0000
191,安徽省,合肥市,2016-11-01,10,17.0000,10,89.6700,25,152.6800,19,34.6800,0,0.0000,28,98.3900,0,0.0000,0,0.0000
192,安徽省,合肥市,2016-12-01,10,17.0000,10,89.6700,25,152.6800,19,34.6800,0,0.0000,28,98.3900,0,0.0000,0,0.0000
193,安徽省,淮北市,2015-01-01,3,1.0500,0,0.0000,2,12.0700,6,6.8100,0,0.0000,0,0.0000,0,0.0000,0,0.0000
194,安徽省,淮北市,2015-02-01,5,1.0800,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
195,安徽省,淮北市,2015-03-01,0,0.0000,4,16.6000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
196,安徽省,淮北市,2015-04-01,2,0.7100,6,15.9300,5,39.2700,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
197,安徽省,淮北市,2015-05-01,2,0.8400,13,38.8900,2,6.5500,2,1.2200,1,4.8900,0,0.0000,0,0.0000,0,0.0000
198,安徽省,淮北市,2015-06-01,0,0.0000,4,11.7300,2,10.9100,2,1.1000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
199,安徽省,淮北市,2015-07-01,3,1.1600,2,7.2600,3,1.6000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
200,安徽省,淮北市,2015-08-01,3,5.0200,17,52.3200,9,19.8500,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
201,安徽省,淮北市,2015-09-01,4,1.2800,4,10.5000,1,19.3300,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
202,安徽省,淮北市,2015-10-01,0,0.0000,18,92.3100,3,19.4200,5,9.2000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
203,安徽省,淮北市,2015-11-01,4,1.0700,6,26.6000,4,13.1500,4,6.3700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
204,安徽省,淮北市,2015-12-01,0,0.0000,1,60.9000,0,0.0000,6,90.9500,0,0.0000,4,49.6000,0,0.0000,0,0.0000
205,安徽省,淮北市,2016-01-01,3,3.1900,12,62.4300,3,16.5700,1,0.2700,0,0.0000,11,321.9200,0,0.0000,0,0.0000
206,安徽省,淮北市,2016-02-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
207,安徽省,淮北市,2016-03-01,3,14.9100,4,42.1700,4,28.4200,3,4.4200,0,0.0000,0,0.0000,0,0.0000,0,0.0000
208,安徽省,淮北市,2016-04-01,2,6.8100,10,41.7100,1,0.1800,2,5.5500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
209,安徽省,淮北市,2016-05-01,0,0.0000,0,0.0000,0,0.0000,2,1.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
210,安徽省,淮北市,2016-06-01,1,0.3900,11,32.6100,1,4.5500,1,5.1300,0,0.0000,2,189.0700,0,0.0000,0,0.0000
211,安徽省,淮北市,2016-07-01,0,0.0000,5,16.9000,1,1.6600,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
212,安徽省,淮北市,2016-08-01,2,6.2100,1,7.2300,2,3.3900,1,4.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
213,安徽省,淮北市,2016-09-01,2,7.0900,1,10.6200,11,51.6000,2,21.4700,0,0.0000,3,4.8200,0,0.0000,0,0.0000
214,安徽省,淮北市,2016-10-01,0,0.0000,3,8.1500,14,65.6200,2,1.6700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
215,安徽省,淮北市,2016-11-01,2,12.4900,3,21.6200,9,39.2700,3,21.5400,0,0.0000,0,0.0000,0,0.0000,0,0.0000
216,安徽省,淮北市,2016-12-01,2,12.4900,3,21.6200,9,39.2700,3,21.5400,0,0.0000,0,0.0000,0,0.0000,0,0.0000
217,安徽省,淮南市,2015-01-01,0,0.0000,14,107.7900,3,2.3300,3,11.0500,0,0.0000,1,248.4100,0,0.0000,0,0.0000
218,安徽省,淮南市,2015-02-01,1,2.0000,4,12.4600,3,4.3700,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
219,安徽省,淮南市,2015-03-01,0,0.0000,4,89.0200,0,0.0000,0,0.0000,0,0.0000,2,21.1300,0,0.0000,0,0.0000
220,安徽省,淮南市,2015-04-01,3,11.4000,1,23.1000,2,9.7100,4,7.9800,1,1.3300,1,0.4800,0,0.0000,0,0.0000
221,安徽省,淮南市,2015-05-01,0,0.0000,32,113.4300,0,0.0000,1,1.3300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
222,安徽省,淮南市,2015-06-01,2,0.3600,10,22.8300,3,31.0200,2,2.5600,0,0.0000,1,3.6200,0,0.0000,0,0.0000
223,安徽省,淮南市,2015-07-01,1,10.8600,3,10.2400,9,45.8000,12,17.1300,0,0.0000,13,605.2400,0,0.0000,0,0.0000
224,安徽省,淮南市,2015-08-01,0,0.0000,1,4.5400,5,5.0400,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
225,安徽省,淮南市,2015-09-01,2,0.2300,15,20.7600,20,61.4600,1,5.3500,1,0.8400,1,248.4100,0,0.0000,0,0.0000
226,安徽省,淮南市,2015-10-01,0,0.0000,5,7.7700,2,12.7500,2,10.2200,0,0.0000,1,0.4700,0,0.0000,0,0.0000
227,安徽省,淮南市,2015-11-01,0,0.0000,9,61.8600,21,77.7100,7,15.7700,0,0.0000,28,100.3100,0,0.0000,0,0.0000
228,安徽省,淮南市,2015-12-01,3,1.4400,18,40.6400,11,31.7100,10,43.7000,0,0.0000,10,81.3700,0,0.0000,0,0.0000
229,安徽省,淮南市,2016-01-01,2,3.2100,8,37.2300,18,44.2500,9,1.6100,0,0.0000,20,24.5300,0,0.0000,0,0.0000
230,安徽省,淮南市,2016-02-01,0,0.0000,4,7.6400,0,0.0000,0,0.0000,0,0.0000,2,38.3700,0,0.0000,0,0.0000
231,安徽省,淮南市,2016-03-01,4,3.6400,3,5.3300,7,38.5300,4,17.2700,0,0.0000,1,7.6100,0,0.0000,0,0.0000
232,安徽省,淮南市,2016-04-01,2,7.9100,4,8.3400,2,6.3400,4,16.6300,0,0.0000,4,30.0100,0,0.0000,0,0.0000
233,安徽省,淮南市,2016-05-01,0,0.0000,0,0.0000,0,0.0000,5,90.8000,0,0.0000,1,3.9600,0,0.0000,5,0.4200
234,安徽省,淮南市,2016-06-01,1,0.0500,2,2.2600,1,0.6600,3,62.2000,0,0.0000,3,4.1300,0,0.0000,0,0.0000
235,安徽省,淮南市,2016-07-01,4,5.7800,7,33.0600,9,27.7900,8,22.3700,1,2.5300,9,190.0000,0,0.0000,0,0.0000
236,安徽省,淮南市,2016-08-01,0,0.0000,1,12.8300,4,35.4100,2,1.0800,0,0.0000,1,0.3500,0,0.0000,0,0.0000
237,安徽省,淮南市,2016-09-01,1,3.1900,9,26.6900,7,9.1900,2,0.4200,0,0.0000,0,0.0000,0,0.0000,0,0.0000
238,安徽省,淮南市,2016-10-01,2,2.2100,2,3.2400,6,35.3000,8,20.1500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
239,安徽省,淮南市,2016-11-01,3,8.5300,4,6.7400,5,8.5700,1,2.1300,0,0.0000,1,10.4300,0,0.0000,0,0.0000
240,安徽省,淮南市,2016-12-01,3,8.5300,4,6.7400,5,8.5700,1,2.1300,0,0.0000,1,10.4300,0,0.0000,0,0.0000
241,安徽省,黄山市,2015-01-01,2,0.5300,3,2.8900,3,4.3800,3,10.1000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
242,安徽省,黄山市,2015-02-01,3,3.1200,10,6.2600,6,7.9700,3,3.9300,0,0.0000,2,1.5300,0,0.0000,0,0.0000
243,安徽省,黄山市,2015-03-01,6,2.2400,1,3.3000,1,0.9400,4,0.4500,1,0.2600,3,12.6600,0,0.0000,0,0.0000
244,安徽省,黄山市,2015-04-01,3,3.5200,1,4.8200,4,3.6600,1,0.0700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
245,安徽省,黄山市,2015-05-01,10,18.2600,5,3.0600,11,8.0100,7,0.9000,0,0.0000,3,4.8100,0,0.0000,0,0.0000
246,安徽省,黄山市,2015-06-01,15,11.6600,12,13.5100,8,14.1300,9,8.8600,0,0.0000,4,4.0800,1,1.1700,0,0.0000
247,安徽省,黄山市,2015-07-01,5,24.3500,3,13.0600,0,0.0000,1,0.7800,0,0.0000,0,0.0000,0,0.0000,0,0.0000
248,安徽省,黄山市,2015-08-01,2,1.1000,8,18.9000,4,5.1900,2,1.3800,0,0.0000,0,0.0000,0,0.0000,0,0.0000
249,安徽省,黄山市,2015-09-01,9,31.7500,4,7.5500,4,8.8000,6,2.2700,0,0.0000,1,6.2900,0,0.0000,0,0.0000
250,安徽省,黄山市,2015-10-01,6,5.1300,10,17.6500,1,2.1500,9,5.0500,0,0.0000,3,0.3100,0,0.0000,0,0.0000
251,安徽省,黄山市,2015-11-01,6,2.0700,1,3.2800,10,4.9700,6,17.1700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
252,安徽省,黄山市,2015-12-01,5,9.6700,4,3.7600,4,1.0900,27,7.8100,1,0.4700,23,63.1800,0,0.0000,0,0.0000
253,安徽省,黄山市,2016-01-01,5,5.6300,2,1.4700,1,2.2500,3,0.7900,0,0.0000,2,0.2800,0,0.0000,0,0.0000
254,安徽省,黄山市,2016-02-01,3,2.7000,6,8.6000,2,3.0700,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
255,安徽省,黄山市,2016-03-01,2,11.2500,0,0.0000,3,9.6500,7,2.4800,0,0.0000,0,0.0000,0,0.0000,0,0.0000
256,安徽省,黄山市,2016-04-01,2,6.9400,4,4.3000,3,1.4700,2,10.0100,0,0.0000,1,11.3600,0,0.0000,0,0.0000
257,安徽省,黄山市,2016-05-01,3,0.8100,11,8.4400,3,1.9600,8,5.9600,0,0.0000,0,0.0000,0,0.0000,0,0.0000
258,安徽省,黄山市,2016-06-01,0,0.0000,8,12.3700,3,13.9700,2,1.7400,0,0.0000,0,0.0000,0,0.0000,0,0.0000
259,安徽省,黄山市,2016-07-01,19,31.8000,3,1.2500,10,20.4400,12,7.0700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
260,安徽省,黄山市,2016-08-01,6,42.0100,8,18.3000,9,23.9000,10,2.5300,0,0.0000,12,61.6500,0,0.0000,0,0.0000
261,安徽省,黄山市,2016-09-01,5,9.4500,2,5.1100,2,4.5100,4,3.7200,0,0.0000,1,4.0200,0,0.0000,0,0.0000
262,安徽省,黄山市,2016-10-01,1,0.9000,2,0.5400,3,5.2400,16,12.2900,0,0.0000,0,0.0000,0,0.0000,0,0.0000
263,安徽省,黄山市,2016-11-01,3,2.1400,1,0.5300,3,10.3800,3,1.1000,0,0.0000,4,15.0200,0,0.0000,0,0.0000
264,安徽省,黄山市,2016-12-01,3,2.1400,1,0.5300,3,10.3800,3,1.1000,0,0.0000,4,15.0200,0,0.0000,0,0.0000
265,安徽省,六安市,2015-01-01,14,9.2500,9,36.4900,10,27.7000,7,7.2400,0,0.0000,5,39.3300,0,0.0000,0,0.0000
266,安徽省,六安市,2015-02-01,17,29.1800,23,59.8200,23,43.4600,4,8.9600,0,0.0000,6,25.4100,0,0.0000,0,0.0000
267,安徽省,六安市,2015-03-01,12,18.9000,43,67.1500,7,8.9500,5,4.5600,0,0.0000,1,0.9800,0,0.0000,0,0.0000
268,安徽省,六安市,2015-04-01,21,26.8200,14,38.1300,10,41.3900,7,15.2600,0,0.0000,0,0.0000,0,0.0000,0,0.0000
269,安徽省,六安市,2015-05-01,28,33.9500,26,60.0100,37,158.6900,39,129.6600,2,1.7600,46,303.8400,0,0.0000,0,0.0000
270,安徽省,六安市,2015-06-01,7,9.7400,14,61.6800,28,138.3000,6,1.0200,0,0.0000,0,0.0000,0,0.0000,0,0.0000
271,安徽省,六安市,2015-07-01,20,43.9000,32,55.9200,19,50.4100,14,12.7300,0,0.0000,7,91.0100,0,0.0000,0,0.0000
272,安徽省,六安市,2015-08-01,25,81.3800,71,129.6100,42,171.8200,11,26.6700,1,0.3000,1,4.5800,0,0.0000,0,0.0000
273,安徽省,六安市,2015-09-01,20,123.9100,33,74.1800,16,52.1500,12,14.2000,1,1.3400,8,11.7200,0,0.0000,0,0.0000
274,安徽省,六安市,2015-10-01,9,26.4900,13,29.5700,22,116.5300,14,32.3900,0,0.0000,2,44.6600,0,0.0000,0,0.0000
275,安徽省,六安市,2015-11-01,42,93.9700,28,47.2000,32,96.2100,10,6.6300,0,0.0000,19,276.1900,0,0.0000,0,0.0000
276,安徽省,六安市,2015-12-01,32,58.6100,37,52.4000,15,38.6700,16,14.5800,0,0.0000,7,115.6500,0,0.0000,0,0.0000
277,安徽省,六安市,2016-01-01,4,1.2300,8,56.9900,1,0.0100,1,0.0700,0,0.0000,3,47.9700,0,0.0000,0,0.0000
278,安徽省,六安市,2016-02-01,8,20.7500,23,53.2800,1,0.9200,2,0.5500,0,0.0000,1,6.7300,0,0.0000,0,0.0000
279,安徽省,六安市,2016-03-01,2,0.2700,15,37.6400,9,36.4000,8,15.3700,0,0.0000,1,3.3000,0,0.0000,0,0.0000
280,安徽省,六安市,2016-04-01,11,13.0200,41,71.0200,6,19.8500,12,55.2100,0,0.0000,6,245.2000,1,4.7700,0,0.0000
281,安徽省,六安市,2016-05-01,9,22.6700,39,90.3100,7,41.2500,6,3.3700,2,19.2800,7,188.0700,0,0.0000,0,0.0000
282,安徽省,六安市,2016-06-01,6,5.2000,16,27.0600,16,25.9000,10,8.1200,1,1.4400,0,0.0000,0,0.0000,0,0.0000
283,安徽省,六安市,2016-07-01,7,22.5700,18,26.2300,21,94.4800,10,12.6500,0,0.0000,12,326.4700,0,0.0000,0,0.0000
284,安徽省,六安市,2016-08-01,3,0.9300,9,43.5200,37,106.8800,9,15.8400,0,0.0000,3,114.0700,0,0.0000,0,0.0000
285,安徽省,六安市,2016-09-01,9,7.3300,39,69.7900,15,46.2300,11,33.8800,0,0.0000,0,0.0000,1,303.9200,0,0.0000
286,安徽省,六安市,2016-10-01,7,12.9700,0,0.0000,26,147.0800,9,16.0700,0,0.0000,2,4.2800,0,0.0000,0,0.0000
287,安徽省,六安市,2016-11-01,13,22.7200,11,33.5300,25,61.0700,14,43.8000,0,0.0000,4,6.6800,0,0.0000,0,0.0000
288,安徽省,六安市,2016-12-01,13,22.7200,11,33.5300,25,61.0700,14,43.8000,0,0.0000,4,6.6800,0,0.0000,0,0.0000
289,安徽省,马鞍山市,2015-01-01,4,8.5400,11,61.7300,0,0.0000,9,30.0300,0,0.0000,4,8.0900,0,0.0000,0,0.0000
290,安徽省,马鞍山市,2015-02-01,4,4.8800,7,11.9800,2,4.4000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
291,安徽省,马鞍山市,2015-03-01,0,0.0000,2,9.5200,0,0.0000,0,0.0000,0,0.0000,2,11.0900,0,0.0000,0,0.0000
292,安徽省,马鞍山市,2015-04-01,2,2.5600,5,9.7500,3,12.5800,4,41.4800,0,0.0000,10,19.9900,0,0.0000,0,0.0000
293,安徽省,马鞍山市,2015-05-01,2,1.5400,5,22.7700,7,9.9900,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
294,安徽省,马鞍山市,2015-06-01,3,10.1400,6,15.8600,1,0.2400,0,0.0000,0,0.0000,1,0.3200,0,0.0000,0,0.0000
295,安徽省,马鞍山市,2015-07-01,3,4.0400,3,11.2300,15,58.6200,1,0.7100,1,2.7800,3,10.0400,0,0.0000,0,0.0000
296,安徽省,马鞍山市,2015-08-01,2,1.4400,7,13.8400,2,3.7600,2,17.4600,0,0.0000,4,36.4600,0,0.0000,0,0.0000
297,安徽省,马鞍山市,2015-09-01,5,5.6400,2,7.0400,2,11.9700,0,0.0000,0,0.0000,6,14.2400,0,0.0000,0,0.0000
298,安徽省,马鞍山市,2015-10-01,6,16.5600,3,9.5600,2,4.5100,0,0.0000,0,0.0000,3,5.1800,0,0.0000,0,0.0000
299,安徽省,马鞍山市,2015-11-01,9,27.9700,7,36.3900,3,12.1400,0,0.0000,0,0.0000,4,6.8200,0,0.0000,0,0.0000
300,安徽省,马鞍山市,2015-12-01,2,2.2700,5,12.2000,1,0.0100,2,5.1800,0,0.0000,1,2.3100,0,0.0000,0,0.0000
301,安徽省,马鞍山市,2016-01-01,2,7.7400,6,12.5700,0,0.0000,10,69.6300,0,0.0000,3,12.8200,0,0.0000,0,0.0000
302,安徽省,马鞍山市,2016-02-01,1,0.0000,3,10.6000,3,12.5300,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
303,安徽省,马鞍山市,2016-03-01,4,12.9400,7,28.2500,0,0.0000,2,54.6100,0,0.0000,0,0.0000,0,0.0000,0,0.0000
304,安徽省,马鞍山市,2016-04-01,5,22.8300,11,44.1700,0,0.0000,0,0.0000,0,0.0000,2,5.4100,0,0.0000,0,0.0000
305,安徽省,马鞍山市,2016-05-01,0,0.0000,4,20.2700,1,9.8200,4,9.6000,0,0.0000,1,1.1700,0,0.0000,0,0.0000
306,安徽省,马鞍山市,2016-06-01,2,3.3300,7,24.8000,7,23.7100,1,0.2500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
307,安徽省,马鞍山市,2016-07-01,6,9.3300,8,18.3100,5,19.5400,1,0.1800,0,0.0000,4,12.4700,0,0.0000,0,0.0000
308,安徽省,马鞍山市,2016-08-01,1,0.5900,2,2.1300,3,7.9400,8,39.2400,0,0.0000,5,12.2700,0,0.0000,0,0.0000
309,安徽省,马鞍山市,2016-09-01,16,26.5200,11,14.2800,0,0.0000,3,1.4400,0,0.0000,1,2.2400,0,0.0000,0,0.0000
310,安徽省,马鞍山市,2016-10-01,6,12.1200,12,22.7800,5,24.6900,7,73.6200,1,12.1000,0,0.0000,0,0.0000,0,0.0000
311,安徽省,马鞍山市,2016-11-01,3,6.7800,6,11.5700,3,11.7200,3,1.0200,1,0.8700,1,4.0800,0,0.0000,0,0.0000
312,安徽省,马鞍山市,2016-12-01,3,6.7800,6,11.5700,3,11.7200,3,1.0200,1,0.8700,1,4.0800,0,0.0000,0,0.0000
313,安徽省,铜陵市,2015-01-01,3,1.4100,1,5.4900,3,8.2500,2,7.3700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
314,安徽省,铜陵市,2015-02-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
315,安徽省,铜陵市,2015-03-01,0,0.0000,0,0.0000,3,11.3400,2,7.0300,1,4.3100,1,15.2500,0,0.0000,0,0.0000
316,安徽省,铜陵市,2015-04-01,2,4.5100,2,7.6900,1,5.3900,3,4.8700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
317,安徽省,铜陵市,2015-05-01,9,24.4400,4,9.9900,2,17.2600,4,8.5700,1,0.9400,1,3.1400,0,0.0000,0,0.0000
318,安徽省,铜陵市,2015-06-01,1,0.3300,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
319,安徽省,铜陵市,2015-07-01,0,0.0000,6,7.6500,4,10.5000,4,6.8400,0,0.0000,0,0.0000,0,0.0000,0,0.0000
320,安徽省,铜陵市,2015-08-01,4,6.0600,2,4.6700,4,10.8000,0,0.0000,1,0.1700,0,0.0000,0,0.0000,0,0.0000
321,安徽省,铜陵市,2015-09-01,6,42.6500,0,0.0000,3,12.7800,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
322,安徽省,铜陵市,2015-10-01,2,19.0500,1,0.5900,4,29.9800,2,4.0900,0,0.0000,1,0.9600,0,0.0000,0,0.0000
323,安徽省,铜陵市,2015-11-01,3,21.1200,3,7.0700,1,0.7100,0,0.0000,0,0.0000,1,3.7700,0,0.0000,0,0.0000
324,安徽省,铜陵市,2015-12-01,1,0.5200,0,0.0000,4,11.8800,1,0.7200,0,0.0000,0,0.0000,0,0.0000,0,0.0000
325,安徽省,铜陵市,2016-01-01,0,0.0000,4,16.4000,1,0.7100,2,9.0700,0,0.0000,1,0.8700,0,0.0000,0,0.0000
326,安徽省,铜陵市,2016-02-01,2,9.7400,1,0.2500,0,0.0000,0,0.0000,2,0.3900,0,0.0000,0,0.0000,0,0.0000
327,安徽省,铜陵市,2016-03-01,2,0.8300,1,1.8900,1,2.8100,1,0.1400,0,0.0000,0,0.0000,0,0.0000,0,0.0000
328,安徽省,铜陵市,2016-04-01,0,0.0000,1,5.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
329,安徽省,铜陵市,2016-05-01,1,0.2400,3,4.0500,0,0.0000,0,0.0000,0,0.0000,3,95.3600,0,0.0000,0,0.0000
330,安徽省,铜陵市,2016-06-01,2,0.7300,2,6.3300,1,0.6500,2,2.6900,1,4.0700,3,25.0800,0,0.0000,0,0.0000
331,安徽省,铜陵市,2016-07-01,1,0.4000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
332,安徽省,铜陵市,2016-08-01,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
333,安徽省,铜陵市,2016-09-01,3,10.9500,1,0.4500,2,13.3700,2,5.0800,0,0.0000,0,0.0000,0,0.0000,0,0.0000
334,安徽省,铜陵市,2016-10-01,1,0.2700,1,1.5900,2,13.9300,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
335,安徽省,铜陵市,2016-11-01,0,0.0000,5,31.0500,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
336,安徽省,铜陵市,2016-12-01,0,0.0000,5,31.0500,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
337,安徽省,芜湖市,2015-01-01,4,1.6800,5,18.3900,8,12.0500,11,20.9200,0,0.0000,10,27.2200,0,0.0000,0,0.0000
338,安徽省,芜湖市,2015-02-01,5,3.6300,21,49.8700,0,0.0000,3,26.9700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
339,安徽省,芜湖市,2015-03-01,3,2.0700,7,23.5200,4,15.4200,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
340,安徽省,芜湖市,2015-04-01,4,4.1200,3,9.2800,0,0.0000,3,3.0800,0,0.0000,1,2.3700,0,0.0000,0,0.0000
341,安徽省,芜湖市,2015-05-01,2,10.5600,26,93.7900,1,11.1800,8,17.0700,0,0.0000,8,163.0400,1,7.3900,0,0.0000
342,安徽省,芜湖市,2015-06-01,2,2.9300,11,10.3500,10,40.7000,8,16.0000,1,0.8300,10,29.1700,0,0.0000,0,0.0000
343,安徽省,芜湖市,2015-07-01,4,18.6200,20,36.7400,4,12.3200,5,24.4200,0,0.0000,3,9.0300,0,0.0000,0,0.0000
344,安徽省,芜湖市,2015-08-01,9,5.2600,15,45.5600,4,13.5000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
345,安徽省,芜湖市,2015-09-01,6,17.5800,15,112.3600,2,2.0100,3,6.0300,0,0.0000,13,291.8200,0,0.0000,0,0.0000
346,安徽省,芜湖市,2015-10-01,4,78.7700,9,51.9200,5,16.2300,3,15.2100,0,0.0000,2,19.4600,0,0.0000,0,0.0000
347,安徽省,芜湖市,2015-11-01,5,56.2000,35,130.0800,24,81.1500,16,44.8400,0,0.0000,13,38.8600,0,0.0000,0,0.0000
348,安徽省,芜湖市,2015-12-01,3,6.3500,22,54.2300,21,99.0300,16,102.8100,0,0.0000,49,201.4800,2,5.1200,0,0.0000
349,安徽省,芜湖市,2016-01-01,0,0.0000,1,2.1400,6,22.9200,3,6.9700,0,0.0000,1,1.6700,0,0.0000,0,0.0000
350,安徽省,芜湖市,2016-02-01,0,0.0000,17,28.5900,7,24.3000,4,5.1600,0,0.0000,1,0.6700,0,0.0000,0,0.0000
351,安徽省,芜湖市,2016-03-01,1,3.9900,13,50.0500,3,17.9000,9,10.0000,0,0.0000,1,0.3300,0,0.0000,0,0.0000
352,安徽省,芜湖市,2016-04-01,2,5.2000,11,12.2600,6,19.8600,3,16.5300,0,0.0000,1,2.4500,0,0.0000,0,0.0000
353,安徽省,芜湖市,2016-05-01,1,1.7200,26,38.7900,1,4.8700,10,35.3500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
354,安徽省,芜湖市,2016-06-01,1,4.2400,31,114.1000,3,19.0600,3,2.8900,0,0.0000,0,0.0000,0,0.0000,0,0.0000
355,安徽省,芜湖市,2016-07-01,1,8.1700,19,82.7700,0,0.0000,3,2.1600,0,0.0000,1,1.0700,0,0.0000,0,0.0000
356,安徽省,芜湖市,2016-08-01,0,0.0000,14,26.3900,2,14.2300,4,2.5700,0,0.0000,5,6.3000,0,0.0000,0,0.0000
